6	1	82	23	0	0	0	0	0	-5.3	-40	-40	-40	355	3.5
6	1	82	24	0	0	0	0	0	-5.7	-40	-40	-40	25	3.3
7	1	82	1	0	0	0	0	0	-6	-40	-40	-40	35	3.5
7	1	82	2	0	0	0	0	0	-6.5	-40	-40	-40	355	2.4
7	1	82	3	0	0	0	0	0	-6.6	-40	-40	-40	355	2.2
7	1	82	4	0	0	0	0	0	-6.6	-40	-40	-40	355	2.6
7	1	82	5	0	0	0	0	0	-7.2	-40	-40	-40	355	1.9
7	1	82	6	0	0	0	0	0	-7.5	-40	-40	-40	5	1.5
7	1	82	7	0	0	0	0	0	-8.1	-40	-40	-40	355	1.5
7	1	82	8	0	0	0	0	0	-8.7	-40	-40	-40	285	1.3
7	1	82	9	0	1	11	12	1	-8.3	-40	-40	-40	305	1.6
7	1	82	10	62	17	225	289	67	-7.5	-40	-40	-40	355	1.4
7	1	82	11	176	35	550	575	194	-6.2	-40	-40	-40	80	0.8
7	1	82	12	263	49	675	593	315	-6	-40	-40	-40	85	2.3
7	1	82	13	310	56	588	421	321	-5.9	-40	-40	-40	75	2
7	1	82	14	326	57	671	400	499	-5.6	-40	-40	-40	75	1.8
7	1	82	15	277	40	397	188	366	-6	-40	-40	-40	85	1.2
7	1	82	16	185	38	103	50	96	-6.5	-40	-40	-40	95	1.6
7	1	82	17	65	3	8	4	2	-7.1	-40	-40	-40	85	1.6
7	1	82	18	0	0	0	0	0	-7.6	-40	-40	-40	85	1.1
7	1	82	19	0	0	0	0	0	-7.5	-40	-40	-40	95	0.9
7	1	82	20	0	0	0	0	0	-7.7	-40	-40	-40	65	0.5
7	1	82	21	0	0	0	0	0	-8	-40	-40	-40	75	1.3
7	1	82	22	0	0	0	0	0	-8.7	-40	-40	-40	75	1.9
7	1	82	23	0	0	0	0	0	-9	-40	-40	-40	85	1.8
7	1	82	24	0	0	0	0	0	-9.3	-40	-40	-40	95	2
8	1	82	1	0	0	0	0	0	-10	-40	-40	-40	85	2.8
8	1	82	2	0	0	0	0	0	-10.3	-40	-40	-40	85	2.2
